"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"180","3052327","1","23100","23100","23100","2007","2007","0","","N0016407P0290","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","23100","2006-12-05 00:00:00.0000000","2006-12-05 00:00:00.0000000","23100","23100","23100","1","0","0","0","0","0","0","0","NA","2007-04-24","2007-04-24","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"516","25258244","1","8709.6904","8709.6904","8709.6904","2013","2013","0","","N6278913P0020","NA","","23356","","1700","N62789","NA","NA","NA","J","516","","G","NA","True","NA","NA","8709.6904","2013-05-22 00:00:00.0000000","2013-05-22 00:00:00.0000000","8709.6904","8709.6904","8709.6904","1","0","0","0","0","0","0","0","NA","2013-07-12","2013-07-12","0","0","0","0","0","0",0,0,0,0,1,NA,"Purchase Order"
"180","3057156","1","4207.5","4207.5","4207.5","2009","2009","0","","N0016409P0890","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","4207.5","2009-07-13 00:00:00.0000000","2009-07-13 00:00:00.0000000","4207.5","4207.5","4207.5","1","0","0","0","0","0","0","0","NA","2009-07-27","2009-07-27","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"516","2964441","790","13868053634","24135034080","24135034080","2009","2013","0","","N0002409C2104","NA","","23356","","1700","","NA","NA","NA","","516","","C","NA","","NA","NA","13868053634","2008-12-22 00:00:00.0000000","2013-09-27 00:00:00.0000000","2298264405","13951190158","14011153662","NA","0","1","0","447","1","164","1","NA","2019-02-28","2019-02-28","113491460.01","6644317621","6644317621","50326240","85890344","25926840",0,0,1,0,1,NA,"Definitive Contract"
"180","3055032","1","10200","10200","10200","2008","2008","0","","N0016408P0643","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","10200","2008-03-04 00:00:00.0000000","2008-03-04 00:00:00.0000000","10200","10200","10200","2","0","0","0","0","0","0","0","NA","2008-04-15","2008-04-15","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Purchase Order"
"198","10130919","1","107091","107091","107091","2008","2008","1","FA930207D0004","0034","NA","","124043","","5700","FA9302","NA","NA","NA","J","198","","D","NA","True","NA","NA","107091","2008-09-23 00:00:00.0000000","2008-09-23 00:00:00.0000000","107091","107091","107091","1","0","0","0","0","0","0","0","NA","2009-03-20","2009-03-20","0","0","0","0","0","0",0,1,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18878837","4","0","0","0","2011","2012","1","N0024411D0005","4T43","NA","","424987","","1700","N62793","NA","NA","NA","J","516","FAIR","A","NA","True","NA","NA","0","2011-03-23 00:00:00.0000000","2012-06-11 00:00:00.0000000","1813.75","1813.75","1813.75","NA","1","1","0","0","0","0","0","NA","2012-09-30","2012-09-30","0","0","0","0","0","0",0,1,NA,NA,4,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","3055241","1","23260","23260","23260","2008","2008","0","","N0016408P0864","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","23260","2008-04-14 00:00:00.0000000","2008-04-14 00:00:00.0000000","23260","23260","23260","2","0","0","0","0","0","0","0","NA","2008-07-07","2008-07-07","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","3055387","2","18242","18242","18242","2008","2008","0","","N0016408P1021","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","18242","2008-05-15 00:00:00.0000000","2008-05-28 00:00:00.0000000","18242","18242","18242","NA","0","1","0","0","0","0","0","NA","2008-08-27","2008-08-27","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","3056804","1","5180","5180","5180","2009","2009","0","","N0016409P0535","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","5180","2009-03-21 00:00:00.0000000","2009-03-21 00:00:00.0000000","5180","5180","5180","1","0","0","0","0","0","0","0","NA","2009-05-04","2009-05-04","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","17973858","1","4016.03","4016.03","4016.03","2009","2009","1","GS35F4374G","M6785409F0014","NA","","269073","","1700","M67854","NA","NA","NA","J","515","OSA","A","NA","True","NA","NA","4016.03","2009-04-30 00:00:00.0000000","2009-04-30 00:00:00.0000000","4016.03","4016.03","4016.03","3","0","0","0","0","0","0","0","NA","2009-05-01","2009-05-01","0","0","0","0","0","0",0,0,0,0,3,"MULTIPLE AWARD","Federal Supply Schedule"
"301","1339591","1","262111.28","262111.28","262111.28","2012","2012","0","","FA570612P0084","NA","","23356","","5700","FA5706","NA","NA","NA","J","301","","F","NA","True","NA","NA","262111.28","2012-07-25 00:00:00.0000000","2012-07-25 00:00:00.0000000","262111.28","262111.28","262111.28","3","0","0","0","0","0","0","0","NA","2012-09-30","2012-09-30","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Purchase Order"
"180","18686572","9","1693989.36","1693989.36","1693989.36","2009","2012","1","N0002409D4208","0004","NA","","69918","","1700","N00024","NA","NA","NA","","180","","B","NA","","NA","NA","1693989.36","2009-07-08 00:00:00.0000000","2012-06-19 00:00:00.0000000","730000","730000","730000","NA","0","1","0","0","0","0","0","NA","2012-06-19","2012-06-19","0","0","0","0","0","0",0,0,0,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","25224504","2","26316260","26316260","26316260","2013","2013","0","","N0001913C0013","NA","","23356","","1700","N00019","NA","NA","NA","L","198","","B","NA","True","NA","NA","26316260","2013-05-02 00:00:00.0000000","2013-05-31 00:00:00.0000000","20100000","20100000","20100000","NA","0","1","0","0","0","1","1","NA","2016-12-31","2014-09-30","0","0","0","6216260","6216260","6216260",0,0,0,0,1,NA,"Definitive Contract"
"180","16671523","1","170542","170542","170542","2007","2007","1","GS24F0806A","N0016407F0647","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","170542","2007-08-31 00:00:00.0000000","2007-08-31 00:00:00.0000000","170542","170542","170542","1","0","0","0","0","0","0","0","NA","2007-12-12","2007-12-12","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"515","2933715","2","7500","7500","7500","2009","2010","0","","M6785409P0023","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","7500","2009-07-31 00:00:00.0000000","2009-11-17 00:00:00.0000000","7500","7500","7500","NA","0","1","0","0","0","0","0","NA","2010-06-30","2010-06-30","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Purchase Order"
"198","2961395","143","5806990925.1875","6183060673","6187531160","2009","2013","0","","N0001909C0010","NA","","23356","","1700","N00019","NA","NA","NA","V","198","","C","NA","False","NA","NA","5806990925.1875","2009-03-11 00:00:00.0000000","2013-09-26 00:00:00.0000000","2.65e+08","2.65e+08","2.65e+08","NA","0","1","0","0","0","23","1","NA","2013-12-31","2013-12-31","0","0","0","4557754570","4803804852","4803804852",0,0,1,0,1,NA,"Definitive Contract"
"180","3053950","1","7864","7864","7864","2007","2007","0","","N0016407P2085","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","7864","2007-09-10 00:00:00.0000000","2007-09-10 00:00:00.0000000","7864","7864","7864","3","0","0","0","0","0","0","0","NA","2007-10-19","2007-10-19","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"515","2933957","2","69997.52","69997.52","99995.75","2010","2011","0","","M6785410C0026","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","69997.52","2010-09-09 00:00:00.0000000","2010-11-05 00:00:00.0000000","69997.52","69997.52","99995.75","NA","0","1","0","0","0","0","0","NA","2011-06-08","2011-06-08","0","0","0","0","0","0",0,1,NA,NA,52,NA,"Definitive Contract"
"515","2934501","3","149975.16","149975.16","149975.16","2011","2012","0","","M6785411C0227","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","149975.16","2011-08-26 00:00:00.0000000","2012-09-25 00:00:00.0000000","79990.28","79990.28","149975.16","NA","0","1","0","0","0","1","1","NA","2012-10-31","2012-10-31","0","0","0","69984.88","69984.88","0",0,1,NA,NA,7,NA,"Definitive Contract"
"374","18802144","15","1560447.0937","13401674","13708960","2012","2013","1","N0017804D4143","HR21","NA","","49755","","1700","N61331","NA","NA","NA","U","374","FAIR","A","NA","False","NA","NA","1560447.0937","2012-08-31 00:00:00.0000000","2013-09-30 00:00:00.0000000","0","8834172","13708960","NA","0","1","0","0","0","1","1","NA","2016-01-30","2014-08-30","0","0","0","0","4413823","0",0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract"
"515","2933250","2","19420","19420","19420","2008","2010","0","","M6785408P0005","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","C","NA","True","NA","NA","19420","2008-02-26 00:00:00.0000000","2010-05-27 00:00:00.0000000","19420","19420","19420","NA","0","1","0","0","0","1","1","NA","2008-09-30","2008-09-30","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3055656","1","9300","9300","9300","2008","2008","0","","N0016408P1311","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","9300","2008-07-08 00:00:00.0000000","2008-07-08 00:00:00.0000000","9300","9300","9300","1","0","0","0","0","0","0","0","NA","2008-11-05","2008-11-05","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","2934485","4","66932.86","66932.86","95770.57","2011","2011","0","","M6785411C0002","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","66932.86","2010-10-04 00:00:00.0000000","2011-03-02 00:00:00.0000000","66932.86","66932.86","95770.57","NA","0","1","0","0","0","1","1","NA","2011-09-01","2011-08-30","0","0","0","0","0","0",0,1,NA,NA,50,NA,"Definitive Contract"
"516","3479864","1","4200","4200","4200","2011","2011","0","","N6279311PA039","NA","","23356","","1700","N62793","NA","NA","NA","J","516","","D","NA","True","NA","NA","4200","2011-01-18 00:00:00.0000000","2011-01-18 00:00:00.0000000","4200","4200","4200","6","0","0","0","0","0","0","0","NA","2011-02-18","2011-02-18","0","0","0","0","0","0",0,1,NA,NA,6,NA,"Purchase Order"
"516","18684200","2","126411","126411","126411","2010","2010","1","N0002405G4417","L202","NA","","427378","","1700","N62789","NA","NA","NA","U","516","","C","NA","False","NA","NA","126411","2010-05-14 00:00:00.0000000","2010-09-15 00:00:00.0000000","183000","183000","183000","NA","0","1","0","1","1","0","0","NA","2010-07-20","2010-07-20","-56589","-56589","-56589","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3055018","1","21228","21228","21228","2008","2008","0","","N0016408P0629","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","21228","2008-03-03 00:00:00.0000000","2008-03-03 00:00:00.0000000","21228","21228","21228","1","0","0","0","0","0","0","0","NA","2008-11-25","2008-11-25","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3056037","3","17189.28","17189.28","17189.28","2008","2009","0","","N0016408P1719","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","17189.28","2008-09-26 00:00:00.0000000","2009-02-18 00:00:00.0000000","16711.8","16711.8","16711.8","NA","0","1","0","0","0","0","0","NA","2009-03-06","2009-03-06","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18660612","5","325573.03","325573.03","325573.03","2009","2010","1","N0001906D0009","0004","NA","","76504","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","325573.03","2008-10-15 00:00:00.0000000","2009-11-30 00:00:00.0000000","325573.03","325573.03","325573.03","NA","0","1","0","0","0","0","0","NA","2010-06-30","2010-06-30","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054763","1","13763","13763","13763","2008","2008","0","","N0016408P0364","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","13763","2008-01-07 00:00:00.0000000","2008-01-07 00:00:00.0000000","13763","13763","13763","1","0","0","0","0","0","0","0","NA","2008-03-07","2008-03-07","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","2932563","2","99997","99997","99997","2007","2008","0","","M6785407C0015","NA","","23356","","1700","M67854","NA","NA","NA","","515","","D","NA","","NA","NA","99997","2007-02-20 00:00:00.0000000","2007-11-02 00:00:00.0000000","69997","69997","99997","NA","0","1","0","0","0","1","1","NA","2007-05-02","2007-05-02","0","0","0","30000","30000","0",0,1,NA,NA,26,NA,"Definitive Contract"
"198","18658714","6","2205605","2205605","2205605","2008","2009","1","N0001904D0009","0047","NA","","6632","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","2205605","2007-10-12 00:00:00.0000000","2008-08-31 00:00:00.0000000","2205605","2205605","2205605","NA","0","1","0","1","1","0","0","NA","2009-04-30","2009-04-30","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2933479","1","1672500","1672500","1672500","2009","2009","0","","M6785409C0001","NA","","23356","","1700","M67854","NA","NA","NA","2","515","","C","NA","","NA","NA","1672500","2009-03-06 00:00:00.0000000","2009-03-06 00:00:00.0000000","1672500","1672500","1672500","1","0","0","0","0","0","0","0","NA","2009-11-30","2009-11-30","0","0","0","0","0","0",0,0,1,0,1,NA,"Definitive Contract"
"180","17682249","1","335650","335650","335650","2008","2008","1","GS35F0281P","N0016408F0360","NA","","404228","","1700","N00164","NA","NA","NA","J","180","ONE","A","NA","True","NA","NA","335650","2008-07-11 00:00:00.0000000","2008-07-11 00:00:00.0000000","335650","335650","335650","1","0","0","0","0","0","0","0","NA","2008-08-06","2008-08-06","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3057342","1","50865","50865","50865","2009","2009","0","","N0016409P1079","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","50865","2009-08-27 00:00:00.0000000","2009-08-27 00:00:00.0000000","50865","50865","50865","1","0","0","0","0","0","0","0","NA","2010-05-28","2010-05-28","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","25662525","1","538925","538925","538925","2013","2013","1","FA822413D0009","0001","NA","","54927","","5700","FA8224","NA","NA","NA","J","198","","B","NA","True","NA","NA","538925","2013-08-22 00:00:00.0000000","2013-08-22 00:00:00.0000000","538925","538925","538925","1","0","0","0","0","0","0","0","NA","2014-09-26","2014-09-26","0","0","0","0","0","0",0,0,0,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"301","2964814","18","31050165","32433354","32433354","2010","2012","0","","N0002410C5130","NA","","23356","","","","NA","NA","NA","U","301","","C","NA","False","NA","NA","31050165","2010-06-09 00:00:00.0000000","2012-09-28 00:00:00.0000000","7434716","7434716","7593867","NA","0","1","0","0","0","4","1","NA","2011-02-19","2011-02-19","0","0","0","11050384","12118527","12388220",0,0,0,0,1,NA,"Definitive Contract"
"180","18686615","1","15000","15000","15000","2012","2012","1","N0002409D4208","0047","NA","","69918","","1700","N00024","NA","NA","NA","S","180","","B","NA","False","NA","NA","15000","2011-11-01 00:00:00.0000000","2011-11-01 00:00:00.0000000","15000","15000","15000","1","0","0","0","0","0","0","0","NA","2012-09-30","2012-09-30","0","0","0","0","0","0",0,0,0,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056386","1","50000","50000","50000","2009","2009","0","","N0016409P0109","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","50000","2008-12-08 00:00:00.0000000","2008-12-08 00:00:00.0000000","50000","50000","50000","1","0","0","0","0","0","0","0","NA","2009-12-31","2009-12-31","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18662793","5","373143.625","373143.625","373143.625","2010","2013","1","N0001909D0022","0024","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","373143.625","2010-02-10 00:00:00.0000000","2013-09-12 00:00:00.0000000","505036","505036","505036","NA","0","1","0","0","0","2","1","NA","2013-09-12","2013-09-12","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3053561","2","12485","12485","12485","2007","2008","0","","N0016407P1659","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","12485","2007-07-24 00:00:00.0000000","2008-01-08 00:00:00.0000000","585","585","585","NA","0","1","0","0","0","0","0","NA","2008-01-06","2008-01-06","0","0","0","0","0","0",0,0,0,0,1,NA,"Purchase Order"
"515","2932842","1","4210","4210","4210","2007","2007","0","","M6785407P0059","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","4210","2007-07-25 00:00:00.0000000","2007-07-25 00:00:00.0000000","4210","4210","4210","2","0","0","0","0","0","0","0","NA","2008-08-04","2008-08-04","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Purchase Order"
"515","2933257","1","3300","3300","3300","2008","2008","0","","M6785408P0037","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","C","NA","True","NA","NA","3300","2008-05-15 00:00:00.0000000","2008-05-15 00:00:00.0000000","3300","3300","3300","0","0","0","0","0","0","0","0","NA","2009-04-09","2009-04-09","0","0","0","0","0","0",0,0,1,0,0,NA,"Purchase Order"
"516","3478407","1","19668","19668","19668","2007","2007","0","","N6278907P0004","NA","","23356","","1700","N62789","NA","NA","NA","J","516","","D","NA","True","NA","NA","19668","2007-08-01 00:00:00.0000000","2007-08-01 00:00:00.0000000","19668","19668","19668","1","0","0","0","0","0","0","0","NA","2007-08-22","2007-08-22","0","0","0","0","0","0",0,1,NA,NA,1,NA,"Purchase Order"
"180","3055413","2","2875","2875","2875","2008","2008","0","","N0016408P1048","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","2875","2008-05-14 00:00:00.0000000","2008-07-10 00:00:00.0000000","2875","2875","2875","NA","0","1","0","0","0","0","0","NA","2008-08-04","2008-08-04","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","2934923","9","7083836","7083836","7083836","2012","2013","0","","M6785412C0004","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","A","NA","True","NA","NA","7083836","2012-08-27 00:00:00.0000000","2013-07-17 00:00:00.0000000","3307199","3307199","7083836","NA","0","1","0","0","0","2","1","NA","2013-11-30","2013-11-30","0","0","0","1137367","1137367","0",1,1,NA,NA,4,NA,"Definitive Contract"
"516","18687031","2","29216","29216","29216","2011","2012","1","N0002410G4304","L802","NA","","283727","","1700","N62789","NA","NA","NA","J","516","","C","NA","True","NA","NA","29216","2011-01-05 00:00:00.0000000","2012-04-27 00:00:00.0000000","5843","5843","5843","NA","0","1","0","0","0","1","1","NA","2012-07-20","2012-07-20","0","0","0","23373","23373","23373",0,0,1,0,1,"SINGLE AWARD","Basic Ordering Agreement"
